X,Y,RedChiSq,Amp1,Amp2,Amp3,Amp4,Amp5,Amp6,Amp7,Amp8,Amp9,Amp10,Wvl1,Wvl2,Wvl3,Wvl4,Wvl5,Wvl6,Wvl7,Wvl8,Wvl9,Wvl10,Sig1,Sig2,Sig3,Sig4,Sig5,Sig6,Sig7,Sig8,Sig9,Sig10
27, 12, 0.9147, 49.9007, 33.347, 464.6796, 194.6135, 149.7021, 100.0409, 57.1988, 37.8582, 38.4099, 41.4197,6553.8928, 6552.5001, 6568.657, 6567.2611, 6589.3244, 6587.9241, 6722.4331, 6721.0045, 6736.8259, 6735.3943,1.1161, 1.5484, 1.1161, 1.5484, 1.1161, 1.5484, 1.1161, 1.5484, 1.1161, 1.5484
27, 13, 1.2096, 0.0, 70.3018, 0.0, 559.2393, 0.0, 210.9055, 0.0, 93.2666, 0.0, 59.002,6554.2509, 6553.2793, 6569.0159, 6568.0421, 6589.6844, 6588.7076, 6722.8004, 6721.8038, 6737.194, 6736.1953,2.8159, 1.4255, 2.8159, 1.4255, 2.8159, 1.4255, 2.8159, 1.4255, 2.8159, 1.4255
27, 14, 0.9596, 36.7544, 34.0943, 237.4124, 342.1792, 110.2631, 102.2828, 54.5767, 63.0529, 5.9604, 82.9424,6552.524, 6553.6314, 6567.2851, 6568.3949, 6587.9482, 6589.0615, 6721.029, 6722.1649, 6735.4189, 6736.5571,1.4989, 1.0256, 1.4989, 1.0256, 1.4989, 1.0256, 1.4989, 1.0256, 1.4989, 1.0256
27, 15, 1.0149, 16.5504, 62.434, 54.7228, 506.2754, 49.6511, 187.3019, 16.5122, 101.4564, 25.1759, 86.9687,6550.574, 6553.3433, 6565.3307, 6568.1062, 6585.9877, 6588.7719, 6719.0289, 6721.8694, 6733.4145, 6736.261,1.2549, 1.3055, 1.2549, 1.3055, 1.2549, 1.3055, 1.2549, 1.3055, 1.2549, 1.3055
27, 16, 0.9007, 33.9314, 40.8848, 189.1588, 461.3028, 101.7943, 122.6545, 43.9689, 86.2046, 40.6829, 50.8348,6552.3865, 6553.6425, 6567.1472, 6568.4061, 6587.8099, 6589.0727, 6720.888, 6722.1763, 6735.2775, 6736.5686,1.4949, 1.0791, 1.4949, 1.0791, 1.4949, 1.0791, 1.4949, 1.0791, 1.4949, 1.0791
27, 17, 1.6426, 34.6924, 48.3849, 213.4652, 480.4321, 104.0771, 145.1547, 50.3949, 86.9769, 37.4661, 69.2027,6552.2775, 6553.7452, 6567.038, 6568.509, 6587.7004, 6589.1759, 6720.7762, 6722.2816, 6735.1655, 6736.6741,1.416, 1.0425, 1.416, 1.0425, 1.416, 1.0425, 1.416, 1.0425, 1.416, 1.0425
27, 18, 0.909, 39.5123, 47.2786, 257.8348, 516.2437, 118.5368, 141.8357, 75.2909, 74.7555, 58.7218, 63.3564,6552.1904, 6553.8086, 6566.9507, 6568.5726, 6587.6127, 6589.2398, 6720.6868, 6722.3467, 6735.0759, 6736.7394,1.2929, 0.9845, 1.2929, 0.9845, 1.2929, 0.9845, 1.2929, 0.9845, 1.2929, 0.9845
27, 19, 0.9632, 30.3171, 63.3044, 193.9665, 536.2104, 90.9514, 189.9133, 45.1309, 98.1607, 38.0465, 56.8885,6552.0348, 6553.5752, 6566.7947, 6568.3387, 6587.4563, 6589.0051, 6720.5272, 6722.1073, 6734.916, 6736.4994,1.3687, 1.107, 1.3687, 1.107, 1.3687, 1.107, 1.3687, 1.107, 1.3687, 1.107
27, 20, 0.9898, 62.979, 15.0518, 272.9116, 463.7356, 188.937, 45.1554, 86.0316, 56.1497, 44.5326, 54.2925,6552.8976, 6553.651, 6567.6595, 6568.4146, 6588.3238, 6589.0813, 6721.4122, 6722.185, 6735.8029, 6736.5773,1.5294, 1.0133, 1.5294, 1.0133, 1.5294, 1.0133, 1.5294, 1.0133, 1.5294, 1.0133
27, 21, 1.1913, 44.2995, 42.6025, 472.9962, 242.1136, 132.8985, 127.8076, 94.3159, 47.125, 48.3, 48.6478,6553.6961, 6552.3935, 6568.4598, 6567.1543, 6589.1266, 6587.817, 6722.2313, 6720.8952, 6736.6237, 6735.2848,1.087, 1.4103, 1.087, 1.4103, 1.087, 1.4103, 1.087, 1.4103, 1.087, 1.4103
27, 22, 1.0367, 50.2429, 35.2728, 272.8373, 469.5761, 150.7287, 105.8184, 62.5122, 72.0083, 53.8867, 41.9912,6552.6022, 6553.679, 6567.3635, 6568.4427, 6588.0269, 6589.1094, 6721.1093, 6722.2137, 6735.4993, 6736.6061,1.4405, 0.959, 1.4405, 0.959, 1.4405, 0.959, 1.4405, 0.959, 1.4405, 0.959
27, 23, 1.0041, 14.8825, 79.3204, 84.0082, 654.5817, 44.6476, 237.9611, 37.365, 112.4392, 6.0861, 83.9059,6550.8113, 6553.287, 6565.5685, 6568.0498, 6586.2262, 6588.7153, 6719.2723, 6721.8116, 6733.6584, 6736.2031,0.936, 1.169, 0.936, 1.169, 0.936, 1.169, 0.936, 1.169, 0.936, 1.169
27, 24, 0.9041, 33.3849, 52.0053, 223.0003, 478.8122, 100.1546, 156.0159, 79.3103, 64.2274, 33.2867, 54.0869,6552.3651, 6553.7695, 6567.1258, 6568.5334, 6587.7884, 6589.2004, 6720.8661, 6722.3066, 6735.2555, 6736.6991,1.4402, 1.1535, 1.4402, 1.1535, 1.4402, 1.1535, 1.4402, 1.1535, 1.4402, 1.1535
27, 25, 1.4542, 43.7404, 43.9722, 295.5679, 377.2873, 131.2213, 131.9166, 111.2657, 38.7944, 56.5666, 34.3719,6552.6978, 6553.9129, 6567.4593, 6568.6772, 6588.123, 6589.3446, 6721.2074, 6722.4537, 6735.5976, 6736.8466,1.4641, 1.1989, 1.4641, 1.1989, 1.4641, 1.1989, 1.4641, 1.1989, 1.4641, 1.1989
27, 26, 0.7195, 82.971, 3.8829, 696.1528, 80.0403, 248.9131, 11.6488, 153.6024, 3.9478, 95.3522, 15.1048,6553.2993, 6550.8384, 6568.0621, 6565.5957, 6588.7276, 6586.2535, 6721.8243, 6719.3001, 6736.2158, 6733.6862,1.3396, 0.936, 1.3396, 0.936, 1.3396, 0.936, 1.3396, 0.936, 1.3396, 0.936
27, 27, 0.9111, 90.2181, 17.284, 815.0125, 78.1083, 270.6544, 51.8521, 138.6154, 14.3225, 113.1074, 9.3225,6553.4223, 6551.038, 6568.1854, 6565.7957, 6588.8513, 6586.4542, 6721.9504, 6719.5048, 6736.3422, 6733.8914,1.323, 0.936, 1.323, 0.936, 1.323, 0.936, 1.323, 0.936, 1.323, 0.936
27, 28, 0.886, 74.7752, 47.0653, 617.0489, 441.9128, 224.3256, 141.196, 123.8251, 83.2312, 72.1476, 55.6641,6552.6828, 6554.1148, 6567.4442, 6568.8795, 6588.1078, 6589.5476, 6721.1919, 6722.6608, 6735.5821, 6737.0541,1.3385, 0.9573, 1.3385, 0.9573, 1.3385, 0.9573, 1.3385, 0.9573, 1.3385, 0.9573
27, 29, 0.7456, 79.6415, 48.9026, 713.3886, 461.817, 238.9245, 146.7077, 121.3327, 73.746, 97.0604, 51.2198,6553.7745, 6552.0119, 6568.5384, 6566.7718, 6589.2054, 6587.4333, 6722.3117, 6720.5038, 6736.7043, 6734.8925,1.1215, 1.1762, 1.1215, 1.1762, 1.1215, 1.1762, 1.1215, 1.1762, 1.1215, 1.1762
27, 30, 1.3722, 94.6623, 26.7836, 764.854, 285.1129, 283.9868, 80.3508, 147.4643, 12.877, 104.7618, 17.9908,6552.8355, 6554.295, 6567.5973, 6569.06, 6588.2614, 6589.7287, 6721.3486, 6722.8456, 6735.7391, 6737.2393,1.3684, 1.0535, 1.3684, 1.0535, 1.3684, 1.0535, 1.3684, 1.0535, 1.3684, 1.0535
27, 31, 0.7869, 29.2064, 95.8912, 236.764, 857.0859, 87.6192, 287.6735, 30.5986, 134.8807, 25.4399, 113.3666,6554.4946, 6552.6485, 6569.2601, 6567.4098, 6589.9295, 6588.0733, 6723.0504, 6721.1567, 6737.4445, 6735.5468,0.936, 1.2301, 0.936, 1.2301, 0.936, 1.2301, 0.936, 1.2301, 0.936, 1.2301
27, 32, 0.9707, 82.8423, 54.6049, 772.1964, 380.1165, 248.527, 163.8147, 149.2339, 47.446, 84.444, 43.3087,6553.289, 6551.6964, 6568.0518, 6566.4557, 6588.7173, 6587.1162, 6721.8137, 6720.1802, 6736.2052, 6734.5682,1.2014, 0.936, 1.2014, 0.936, 1.2014, 0.936, 1.2014, 0.936, 1.2014, 0.936
27, 33, 0.9562, 9.1816, 102.604, 156.1854, 785.8747, 27.5448, 307.8119, 13.4838, 145.7785, 28.3501, 96.0549,6554.3338, 6552.577, 6569.0989, 6567.3382, 6589.7678, 6588.0015, 6722.8854, 6721.0834, 6737.2792, 6735.4733,1.1396, 1.2981, 1.1396, 1.2981, 1.1396, 1.2981, 1.1396, 1.2981, 1.1396, 1.2981
27, 34, 1.1624, 50.0047, 70.9319, 397.1014, 697.7467, 150.0142, 212.7958, 66.697, 104.4026, 40.2265, 93.0974,6551.7283, 6553.1532, 6566.4875, 6567.9157, 6587.1481, 6588.5808, 6720.2128, 6721.6744, 6734.6009, 6736.0656,1.0331, 1.1865, 1.0331, 1.1865, 1.0331, 1.1865, 1.0331, 1.1865, 1.0331, 1.1865
28, 0, 1.1627, 30.9161, 37.8699, 196.1999, 220.6385, 92.7482, 113.6098, 54.852, 53.5449, 25.3975, 31.687,6551.9654, 6553.7261, 6566.7252, 6568.4899, 6587.3865, 6589.1568, 6720.4561, 6722.262, 6734.8447, 6736.6545,1.2383, 0.936, 1.2383, 0.936, 1.2383, 0.936, 1.2383, 0.936, 1.2383, 0.936
28, 1, 0.9939, 38.0844, 23.8658, 231.8154, 194.3637, 114.2532, 71.5974, 60.6135, 57.5836, 49.6129, 24.4923,6552.1837, 6553.8245, 6566.944, 6568.5885, 6587.606, 6589.2557, 6720.68, 6722.363, 6735.069, 6736.7557,1.3959, 0.936, 1.3959, 0.936, 1.3959, 0.936, 1.3959, 0.936, 1.3959, 0.936
28, 2, 1.0348, 27.5392, 16.5841, 352.4582, 0.0, 82.6176, 49.7522, 80.5956, 0.0, 65.3744, 0.0,6552.8584, 6552.9206, 6567.6202, 6567.6825, 6588.2844, 6588.3469, 6721.3721, 6721.4358, 6735.7626, 6735.8265,1.4936, 1.9509, 1.4936, 1.9509, 1.4936, 1.9509, 1.4936, 1.9509, 1.4936, 1.9509
28, 3, 0.6884, 0.0, 53.986, 158.2939, 281.2681, 0.0, 161.9581, 0.5808, 81.0276, 11.8792, 44.3015,6553.6353, 6552.6703, 6568.3989, 6567.4317, 6589.0655, 6588.0952, 6722.1689, 6721.1791, 6736.5612, 6735.5692,0.936, 1.5022, 0.936, 1.5022, 0.936, 1.5022, 0.936, 1.5022, 0.936, 1.5022
28, 4, 0.8687, 49.6315, 7.7461, 241.2446, 266.8195, 148.8946, 23.2382, 83.8703, 0.0, 51.3686, 9.4349,6552.6659, 6553.7385, 6567.4273, 6568.5023, 6588.0908, 6589.1692, 6721.1746, 6722.2747, 6735.5647, 6736.6672,1.46, 0.936, 1.46, 0.936, 1.46, 0.936, 1.46, 0.936, 1.46, 0.936
28, 5, 0.8072, 33.9715, 40.223, 242.7991, 366.7698, 101.9146, 120.6691, 58.0431, 47.5666, 34.368, 32.0653,6552.2664, 6553.6978, 6567.0269, 6568.4615, 6587.6892, 6589.1283, 6720.7648, 6722.233, 6735.1541, 6736.6254,1.291, 0.936, 1.291, 0.936, 1.291, 0.936, 1.291, 0.936, 1.291, 0.936
28, 6, 1.0306, 39.5604, 44.4831, 223.0281, 470.8664, 118.6812, 133.4494, 61.807, 59.7391, 32.7065, 46.4748,6551.8075, 6553.5061, 6566.5669, 6568.2693, 6587.2278, 6588.9355, 6720.2941, 6722.0364, 6734.6824, 6736.4283,1.0566, 0.9708, 1.0566, 0.9708, 1.0566, 0.9708, 1.0566, 0.9708, 1.0566, 0.9708
28, 7, 0.9861, 0.0, 67.8158, 0.0, 519.519, 0.0, 203.4475, 0.0, 97.3369, 0.0, 76.4109,6554.1677, 6553.1821, 6568.9324, 6567.9447, 6589.6007, 6588.6099, 6722.715, 6721.7041, 6737.1084, 6736.0954,2.8531, 1.4092, 2.8531, 1.4092, 2.8531, 1.4092, 2.8531, 1.4092, 2.8531, 1.4092
28, 8, 1.5742, 42.8256, 29.2894, 266.3471, 324.9909, 128.4769, 87.8683, 77.9143, 30.12, 64.8066, 13.8073,6552.6492, 6553.5659, 6567.4105, 6568.3293, 6588.074, 6588.9957, 6721.1574, 6722.0977, 6735.5475, 6736.4899,1.5008, 1.0845, 1.5008, 1.0845, 1.5008, 1.0845, 1.5008, 1.0845, 1.5008, 1.0845
28, 9, 1.2216, 72.2939, 0.0, 406.1026, 224.432, 216.8818, 0.0, 92.6311, 8.2419, 55.1967, 28.4321,6552.9373, 6553.7128, 6567.6993, 6568.4765, 6588.3637, 6589.1434, 6721.453, 6722.2484, 6735.8437, 6736.6408,1.403, 0.936, 1.403, 0.936, 1.403, 0.936, 1.403, 0.936, 1.403, 0.936
28, 10, 0.8165, 21.744, 68.4734, 76.2455, 606.6324, 65.232, 205.4203, 26.6291, 96.0879, 39.0703, 71.0244,6551.0298, 6553.5417, 6565.7875, 6568.305, 6586.4459, 6588.9714, 6719.4964, 6722.0729, 6733.8829, 6736.465,1.0671, 1.2565, 1.0671, 1.2565, 1.0671, 1.2565, 1.0671, 1.2565, 1.0671, 1.2565
28, 11, 1.005, 74.6186, 15.6623, 611.0902, 47.0597, 223.8559, 46.9868, 77.2844, 18.5008, 60.5762, 29.0383,6553.5104, 6551.0245, 6568.2737, 6565.7822, 6588.9399, 6586.4406, 6722.0408, 6719.491, 6736.4328, 6733.8775,1.3518, 1.1989, 1.3518, 1.1989, 1.3518, 1.1989, 1.3518, 1.1989, 1.3518, 1.1989
28, 12, 1.3534, 76.2552, 22.4548, 572.3964, 112.0497, 228.7657, 67.3645, 79.3084, 51.7191, 76.5205, 15.5945,6553.7831, 6551.7525, 6568.547, 6566.5118, 6589.2141, 6587.1725, 6722.3205, 6720.2377, 6736.7131, 6734.6258,1.2612, 1.1747, 1.2612, 1.1747, 1.2612, 1.1747, 1.2612, 1.1747, 1.2612, 1.1747
28, 13, 0.6807, 33.2216, 49.937, 217.2825, 402.304, 99.6648, 149.8109, 59.5901, 86.4566, 25.6816, 75.6265,6551.9941, 6553.7228, 6566.7539, 6568.4866, 6587.4154, 6589.1535, 6720.4855, 6722.2587, 6734.8741, 6736.6512,1.2447, 1.123, 1.2447, 1.123, 1.2447, 1.123, 1.2447, 1.123, 1.2447, 1.123
28, 14, 1.1127, 18.1824, 48.3663, 206.0531, 338.9526, 54.5472, 145.099, 75.8577, 49.6018, 10.4834, 74.6398,6553.7472, 6552.7432, 6568.511, 6567.5047, 6589.178, 6588.1685, 6722.2837, 6721.2539, 6736.6762, 6735.6442,1.0373, 1.5347, 1.0373, 1.5347, 1.0373, 1.5347, 1.0373, 1.5347, 1.0373, 1.5347
28, 15, 0.917, 47.0963, 29.1563, 363.0525, 222.7504, 141.2888, 87.4688, 90.6053, 27.833, 63.7092, 29.7897,6553.5867, 6552.1525, 6568.3502, 6566.9128, 6589.0167, 6587.5747, 6722.1191, 6720.648, 6736.5113, 6735.037,1.1429, 1.4573, 1.1429, 1.4573, 1.1429, 1.4573, 1.1429, 1.4573, 1.1429, 1.4573
28, 16, 0.8074, 49.2643, 34.934, 325.6131, 321.1621, 147.7929, 104.8021, 79.8636, 54.5194, 24.5078, 67.9861,6552.5281, 6553.8616, 6567.2892, 6568.6257, 6587.9523, 6589.293, 6721.0333, 6722.4011, 6735.4231, 6736.7938,1.399, 0.936, 1.399, 0.936, 1.399, 0.936, 1.399, 0.936, 1.399, 0.936
28, 17, 1.2354, 34.3318, 53.3105, 193.7897, 488.7676, 102.9954, 159.9315, 58.2198, 81.8207, 44.3477, 65.4014,6551.9741, 6553.7054, 6566.7339, 6568.4692, 6587.3953, 6589.136, 6720.465, 6722.2409, 6734.8536, 6736.6333,1.1756, 1.0592, 1.1756, 1.0592, 1.1756, 1.0592, 1.1756, 1.0592, 1.1756, 1.0592
28, 18, 1.5898, 32.0313, 52.6143, 221.4633, 513.5754, 96.0938, 157.843, 49.0487, 93.2177, 58.3682, 43.8676,6552.2712, 6553.6439, 6567.0317, 6568.4075, 6587.694, 6589.0741, 6720.7697, 6722.1777, 6735.159, 6736.57,1.2466, 1.0685, 1.2466, 1.0685, 1.2466, 1.0685, 1.2466, 1.0685, 1.2466, 1.0685
28, 19, 1.2521, 43.0687, 46.3476, 276.666, 490.4671, 129.206, 139.0429, 73.9199, 69.08, 45.1939, 68.3137,6552.4593, 6553.6928, 6567.2202, 6568.4565, 6587.8831, 6589.1233, 6720.9627, 6722.2279, 6735.3523, 6736.6203,1.2901, 1.003, 1.2901, 1.003, 1.2901, 1.003, 1.2901, 1.003, 1.2901, 1.003
28, 20, 1.1007, 68.0944, 24.2711, 638.9552, 155.5149, 204.2831, 72.8133, 130.322, 33.5246, 109.6406, 21.7416,6553.4986, 6551.639, 6568.2619, 6566.3981, 6588.9281, 6587.0584, 6722.0288, 6720.1213, 6736.4207, 6734.5092,1.1048, 1.1439, 1.1048, 1.1439, 1.1048, 1.1439, 1.1048, 1.1439, 1.1048, 1.1439
28, 21, 1.1069, 60.2347, 30.9036, 343.6132, 433.591, 180.7042, 92.7108, 62.173, 65.1547, 31.6027, 67.8198,6552.6718, 6553.7193, 6567.4333, 6568.483, 6588.0968, 6589.1499, 6721.1807, 6722.2551, 6735.5708, 6736.6475,1.3681, 0.9576, 1.3681, 0.9576, 1.3681, 0.9576, 1.3681, 0.9576, 1.3681, 0.9576
28, 22, 0.7866, 56.3484, 34.7056, 358.1665, 417.1733, 169.0451, 104.1169, 70.0926, 66.2692, 70.7158, 45.4528,6552.612, 6553.9211, 6567.3733, 6568.6854, 6588.0366, 6589.3529, 6721.1193, 6722.4621, 6735.5093, 6736.855,1.2764, 0.9855, 1.2764, 0.9855, 1.2764, 0.9855, 1.2764, 0.9855, 1.2764, 0.9855
28, 23, 1.0294, 27.6917, 54.7796, 416.8065, 340.8132, 83.0752, 164.3389, 47.0686, 87.157, 36.1138, 66.0707,6554.0308, 6552.8007, 6568.7953, 6567.5624, 6589.4631, 6588.2264, 6722.5746, 6721.3129, 6736.9677, 6735.7033,1.0414, 1.3472, 1.0414, 1.3472, 1.0414, 1.3472, 1.0414, 1.3472, 1.0414, 1.3472
28, 24, 1.1027, 40.9468, 44.9648, 584.1468, 233.7625, 122.8404, 134.8944, 69.9007, 54.8749, 60.3881, 33.2793,6553.6846, 6552.4867, 6568.4483, 6567.2477, 6589.1151, 6587.9107, 6722.2195, 6720.9908, 6736.6119, 6735.3806,1.0507, 1.5029, 1.0507, 1.5029, 1.0507, 1.5029, 1.0507, 1.5029, 1.0507, 1.5029
28, 25, 1.3641, 44.4384, 51.0345, 291.4301, 512.6206, 133.3151, 153.1036, 26.7887, 117.3133, 44.8667, 66.3988,6552.4274, 6553.6141, 6567.1882, 6568.3777, 6587.851, 6589.0442, 6720.9299, 6722.1472, 6735.3196, 6736.5394,1.4188, 1.1606, 1.4188, 1.1606, 1.4188, 1.1606, 1.4188, 1.1606, 1.4188, 1.1606
28, 26, 0.983, 48.9571, 53.5923, 478.6083, 414.324, 146.8712, 160.777, 68.8605, 83.1193, 39.7284, 76.8785,6553.9154, 6552.6388, 6568.6796, 6567.4001, 6589.3471, 6588.0636, 6722.4562, 6721.1468, 6736.8491, 6735.5369,1.0676, 1.365, 1.0676, 1.365, 1.0676, 1.365, 1.0676, 1.365, 1.0676, 1.365
28, 27, 1.5968, 92.0581, 0.0, 820.894, 0.0, 276.1743, 0.0, 0.0, 151.6796, 61.4416, 59.168,6553.3899, 6553.1605, 6568.1529, 6567.923, 6588.8187, 6588.5881, 6721.9172, 6721.6819, 6736.3089, 6736.0732,1.4642, 1.3629, 1.4642, 1.3629, 1.4642, 1.3629, 1.4642, 1.3629, 1.4642, 1.3629
28, 28, 0.6254, 55.0887, 61.5471, 506.0336, 520.6765, 165.2662, 184.6413, 96.7614, 90.8805, 59.4115, 71.3687,6554.1008, 6552.5276, 6568.8654, 6567.2887, 6589.5335, 6587.9518, 6722.6464, 6721.0328, 6737.0397, 6735.4226,1.0718, 1.3186, 1.0718, 1.3186, 1.0718, 1.3186, 1.0718, 1.3186, 1.0718, 1.3186
28, 29, 0.8918, 76.3595, 39.9775, 664.7947, 411.5764, 229.0786, 119.9326, 108.6167, 69.8307, 74.8788, 57.5765,6552.7731, 6554.2575, 6567.5347, 6569.0225, 6588.1986, 6589.6911, 6721.2845, 6722.8072, 6735.6749, 6737.2008,1.2889, 1.0077, 1.2889, 1.0077, 1.2889, 1.0077, 1.2889, 1.0077, 1.2889, 1.0077
28, 30, 1.2961, 84.0568, 47.6967, 699.3371, 458.9781, 252.1705, 143.09, 125.0345, 95.9276, 88.8097, 31.3605,6552.5689, 6554.2291, 6567.3301, 6568.9941, 6587.9934, 6589.6625, 6721.0751, 6722.778, 6735.4651, 6737.1716,1.2206, 0.936, 1.2206, 0.936, 1.2206, 0.936, 1.2206, 0.936, 1.2206, 0.936
28, 31, 0.8563, 94.0788, 15.8953, 852.5421, 184.5016, 282.2365, 47.6858, 144.2636, 26.4277, 91.3202, 20.3736,6552.7716, 6554.3218, 6567.5332, 6569.087, 6588.1971, 6589.7558, 6721.283, 6722.8731, 6735.6734, 6737.2669,1.3459, 0.9645, 1.3459, 0.9645, 1.3459, 0.9645, 1.3459, 0.9645, 1.3459, 0.9645
28, 32, 1.6681, 58.7754, 43.9387, 931.7084, 0.0, 176.3263, 131.8161, 166.7083, 0.0, 38.5296, 76.0858,6552.9, 6552.9794, 6567.6619, 6567.7415, 6588.3262, 6588.406, 6721.4147, 6721.4961, 6735.8054, 6735.887,1.4432, 1.5985, 1.4432, 1.5985, 1.4432, 1.5985, 1.4432, 1.5985, 1.4432, 1.5985
28, 33, 0.8494, 77.1041, 58.6347, 671.7708, 426.1417, 231.3123, 175.9042, 126.0785, 49.8307, 78.0979, 52.6226,6553.2536, 6551.8713, 6568.0164, 6566.6309, 6588.6818, 6587.292, 6721.7775, 6720.3596, 6736.1689, 6734.748,1.2276, 1.0924, 1.2276, 1.0924, 1.2276, 1.0924, 1.2276, 1.0924, 1.2276, 1.0924
28, 34, 1.6861, 95.6313, 34.6181, 845.2257, 273.8195, 286.894, 103.8544, 130.9777, 50.1638, 98.5306, 39.6814,6553.0397, 6551.7257, 6567.8019, 6566.4849, 6588.4666, 6587.1455, 6721.558, 6720.2102, 6735.9489, 6734.5983,1.1878, 0.936, 1.1878, 0.936, 1.1878, 0.936, 1.1878, 0.936, 1.1878, 0.936
29, 0, 0.9755, 20.4448, 44.794, 129.6723, 252.4962, 61.3343, 134.382, 29.9903, 51.7586, 20.3476, 49.4339,6551.3206, 6553.5141, 6566.0789, 6568.2775, 6586.7382, 6588.9437, 6719.7947, 6722.0447, 6734.1819, 6736.4367,0.936, 1.0764, 0.936, 1.0764, 0.936, 1.0764, 0.936, 1.0764, 0.936, 1.0764
29, 1, 0.767, 34.0236, 27.7083, 189.8351, 218.5211, 102.0707, 83.1248, 50.3317, 44.8384, 36.9058, 40.1874,6551.9005, 6553.7808, 6566.6601, 6568.5447, 6587.3213, 6589.2118, 6720.3895, 6722.3182, 6734.7779, 6736.7108,1.2739, 0.936, 1.2739, 0.936, 1.2739, 0.936, 1.2739, 0.936, 1.2739, 0.936
29, 2, 1.0233, 36.1107, 22.5072, 218.0235, 178.9305, 108.3321, 67.5217, 64.5019, 36.8635, 59.4227, 0.0,6552.1936, 6553.6347, 6566.9539, 6568.3983, 6587.616, 6589.0649, 6720.6901, 6722.1683, 6735.0792, 6736.5606,1.3352, 0.936, 1.3352, 0.936, 1.3352, 0.936, 1.3352, 0.936, 1.3352, 0.936
29, 3, 1.4678, 0.0, 49.0139, 0.0, 365.5027, 0.0, 147.0417, 0.0, 84.644, 0.0, 63.9792,6555.1804, 6553.0778, 6569.9474, 6567.8401, 6590.6189, 6588.505, 6723.7537, 6721.5971, 6738.1494, 6735.9881,1.3272, 1.4768, 1.3272, 1.4768, 1.3272, 1.4768, 1.3272, 1.4768, 1.3272, 1.4768
29, 4, 1.9106, 0.0, 54.4469, 0.0, 419.0014, 0.0, 163.3407, 0.0, 85.4521, 0.0, 54.7198,6554.3916, 6553.1771, 6569.1569, 6567.9396, 6589.8259, 6588.6048, 6722.9447, 6721.6989, 6737.3386, 6736.0902,2.8842, 1.4375, 2.8842, 1.4375, 2.8842, 1.4375, 2.8842, 1.4375, 2.8842, 1.4375
29, 5, 0.6473, 32.074, 39.3467, 141.6605, 430.3538, 96.222, 118.04, 52.2561, 52.8731, 42.5421, 44.2555,6551.8079, 6553.5031, 6566.5674, 6568.2664, 6587.2282, 6588.9326, 6720.2946, 6722.0334, 6734.6828, 6736.4253,1.3613, 1.0897, 1.3613, 1.0897, 1.3613, 1.0897, 1.3613, 1.0897, 1.3613, 1.0897
29, 6, 1.1866, 46.3169, 14.5846, 217.417, 347.1974, 138.9507, 43.7537, 84.0058, 0.0, 64.5085, 0.0,6552.6101, 6553.5759, 6567.3713, 6568.3393, 6588.0347, 6589.0058, 6721.1173, 6722.108, 6735.5073, 6736.5001,1.5507, 1.02, 1.5507, 1.02, 1.5507, 1.02, 1.5507, 1.02, 1.5507, 1.02
29, 7, 0.7847, 56.3768, 11.0971, 299.5426, 283.6443, 169.1305, 33.2914, 82.3193, 40.076, 64.2635, 13.7813,6552.6031, 6553.554, 6567.3644, 6568.3174, 6588.0277, 6588.9838, 6721.1102, 6722.0856, 6735.5002, 6736.4777,1.5461, 0.9388, 1.5461, 0.9388, 1.5461, 0.9388, 1.5461, 0.9388, 1.5461, 0.9388
29, 8, 0.8909, 60.453, 8.0058, 312.2601, 308.4768, 181.3589, 24.0174, 89.7106, 17.9601, 72.5016, 25.612,6552.63, 6553.5135, 6567.3913, 6568.2768, 6588.0547, 6588.943, 6721.1377, 6722.044, 6735.5278, 6736.436,1.4956, 0.936, 1.4956, 0.936, 1.4956, 0.936, 1.4956, 0.936, 1.4956, 0.936
29, 9, 1.6385, 14.3964, 58.3463, 270.1117, 346.1932, 43.1893, 175.039, 25.1963, 77.3067, 33.2485, 56.9808,6553.8804, 6552.5874, 6568.6445, 6567.3486, 6589.3119, 6588.0119, 6722.4203, 6721.0941, 6736.8131, 6735.484,0.936, 1.423, 0.936, 1.423, 0.936, 1.423, 0.936, 1.423, 0.936, 1.423
29, 10, 1.1297, 70.161, 0.0, 293.1784, 308.7766, 210.4829, 0.0, 77.4251, 12.3876, 45.0901, 30.7811,6552.8711, 6553.5084, 6567.6329, 6568.2717, 6588.2971, 6588.9379, 6721.385, 6722.0388, 6735.7756, 6736.4308,1.6522, 0.9755, 1.6522, 0.9755, 1.6522, 0.9755, 1.6522, 0.9755, 1.6522, 0.9755
29, 11, 0.6279, 59.7698, 23.7497, 290.7667, 310.5583, 179.3094, 71.249, 74.9795, 11.6937, 63.3023, 7.1874,6552.7413, 6553.736, 6567.5029, 6568.4998, 6588.1667, 6589.1668, 6721.252, 6722.2722, 6735.6423, 6736.6647,1.5307, 1.1149, 1.5307, 1.1149, 1.5307, 1.1149, 1.5307, 1.1149, 1.5307, 1.1149
29, 12, 1.5551, 62.0975, 17.1832, 341.5515, 208.8881, 186.2924, 51.5495, 96.9406, 1.469, 39.1563, 38.7933,6552.9685, 6553.609, 6567.7306, 6568.3725, 6588.3951, 6589.039, 6721.485, 6722.1419, 6735.8758, 6736.5341,1.5382, 1.0677, 1.5382, 1.0677, 1.5382, 1.0677, 1.5382, 1.0677, 1.5382, 1.0677
